reading,rainfall,fire_name,county
7/9/18,0,Camp,Butte
7/10/18,0,Camp,Butte
7/11/18,0,Camp,Butte
7/12/18,0,Camp,Butte
7/13/18,0,Camp,Butte
7/14/18,0,Camp,Butte
7/15/18,0,Camp,Butte
7/16/18,0,Camp,Butte
7/17/18,0,Camp,Butte
7/18/18,0,Camp,Butte
7/19/18,0,Camp,Butte
7/20/18,0,Camp,Butte
7/21/18,0,Camp,Butte
7/22/18,0,Camp,Butte
7/23/18,0,Camp,Butte
7/24/18,0,Camp,Butte
7/25/18,0,Camp,Butte
7/26/18,0,Camp,Butte
7/27/18,0,Camp,Butte
7/28/18,0,Camp,Butte
7/29/18,0,Camp,Butte
7/30/18,0,Camp,Butte
7/31/18,0,Camp,Butte
8/1/18,0,Camp,Butte
8/2/18,0,Camp,Butte
8/3/18,0,Camp,Butte
8/4/18,0,Camp,Butte
8/5/18,0,Camp,Butte
8/6/18,0,Camp,Butte
8/7/18,0,Camp,Butte
8/8/18,0,Camp,Butte
8/9/18,0,Camp,Butte
8/10/18,0,Camp,Butte
8/11/18,0,Camp,Butte
8/12/18,0,Camp,Butte
8/13/18,0,Camp,Butte
8/14/18,0,Camp,Butte
8/15/18,0,Camp,Butte
8/16/18,0,Camp,Butte
8/17/18,0,Camp,Butte
8/18/18,0,Camp,Butte
8/19/18,0,Camp,Butte
8/20/18,0,Camp,Butte
8/21/18,0,Camp,Butte
8/22/18,0,Camp,Butte
8/23/18,0,Camp,Butte
8/24/18,0,Camp,Butte
8/25/18,0,Camp,Butte
8/26/18,0,Camp,Butte
8/27/18,0,Camp,Butte
8/28/18,0,Camp,Butte
8/29/18,0,Camp,Butte
8/30/18,0,Camp,Butte
8/31/18,0,Camp,Butte
9/1/18,0,Camp,Butte
9/2/18,0,Camp,Butte
9/3/18,0,Camp,Butte
9/4/18,0,Camp,Butte
9/5/18,0,Camp,Butte
9/6/18,0,Camp,Butte
9/7/18,0,Camp,Butte
9/8/18,0,Camp,Butte
9/9/18,0,Camp,Butte
9/10/18,0,Camp,Butte
9/11/18,0,Camp,Butte
9/12/18,0,Camp,Butte
9/13/18,0,Camp,Butte
9/14/18,0,Camp,Butte
9/15/18,0,Camp,Butte
9/16/18,0,Camp,Butte
9/17/18,0,Camp,Butte
9/18/18,0,Camp,Butte
9/19/18,0,Camp,Butte
9/20/18,0,Camp,Butte
9/21/18,0,Camp,Butte
9/22/18,0,Camp,Butte
9/23/18,0,Camp,Butte
9/24/18,0,Camp,Butte
9/25/18,0,Camp,Butte
9/26/18,0,Camp,Butte
9/27/18,0,Camp,Butte
9/28/18,0,Camp,Butte
9/29/18,0,Camp,Butte
9/30/18,0,Camp,Butte
10/1/18,0,Camp,Butte
10/2/18,0.11,Camp,Butte
10/3/18,0.54,Camp,Butte
10/4/18,0.04,Camp,Butte
10/5/18,0,Camp,Butte
10/6/18,0,Camp,Butte
10/7/18,0,Camp,Butte
10/8/18,0,Camp,Butte
10/9/18,0,Camp,Butte
10/10/18,0,Camp,Butte
10/11/18,0,Camp,Butte
10/12/18,0,Camp,Butte
10/13/18,0,Camp,Butte
10/14/18,0,Camp,Butte
10/15/18,0,Camp,Butte
10/16/18,0,Camp,Butte
10/17/18,0,Camp,Butte
10/18/18,0,Camp,Butte
10/19/18,0,Camp,Butte
10/20/18,0,Camp,Butte
10/21/18,0,Camp,Butte
10/22/18,0,Camp,Butte
10/23/18,0,Camp,Butte
10/24/18,0,Camp,Butte
10/25/18,0,Camp,Butte
10/26/18,0,Camp,Butte
10/27/18,0,Camp,Butte
10/28/18,0,Camp,Butte
10/29/18,0,Camp,Butte
10/30/18,0,Camp,Butte
10/31/18,0,Camp,Butte
11/1/18,0,Camp,Butte
11/2/18,0,Camp,Butte
11/3/18,0,Camp,Butte
11/4/18,0,Camp,Butte
11/5/18,0,Camp,Butte
11/6/18,0,Camp,Butte
11/7/18,0,Camp,Butte
11/8/18,0,Camp,Butte
11/9/18,0,Camp,Butte
11/10/18,0,Camp,Butte
11/11/18,0,Camp,Butte
11/12/18,0,Camp,Butte
11/13/18,0,Camp,Butte
11/14/18,0,Camp,Butte
11/15/18,0,Camp,Butte
11/16/18,0,Camp,Butte
11/17/18,0,Camp,Butte
11/18/18,0,Camp,Butte
11/19/18,0,Camp,Butte
11/20/18,0,Camp,Butte
11/21/18,0.7,Camp,Butte
11/22/18,0.2,Camp,Butte
11/23/18,0.27,Camp,Butte
11/24/18,0,Camp,Butte
11/25/18,0,Camp,Butte
11/26/18,0,Camp,Butte
11/27/18,0.42,Camp,Butte
11/28/18,0.07,Camp,Butte
11/29/18,0.2,Camp,Butte
11/30/18,0,Camp,Butte
12/1/18,0.01,Camp,Butte
12/2/18,0,Camp,Butte
12/3/18,0,Camp,Butte
12/4/18,0,Camp,Butte
12/5/18,0.13,Camp,Butte
12/6/18,0,Camp,Butte
12/7/18,0,Camp,Butte
12/8/18,0,Camp,Butte
12/9/18,0,Camp,Butte
12/10/18,0.01,Camp,Butte
12/11/18,0,Camp,Butte
12/12/18,0,Camp,Butte
12/13/18,0,Camp,Butte
12/14/18,0.1,Camp,Butte
12/15/18,0.09,Camp,Butte
12/16/18,0.24,Camp,Butte
12/17/18,0.13,Camp,Butte
12/18/18,0,Camp,Butte
12/19/18,0,Camp,Butte
12/20/18,0.16,Camp,Butte
12/21/18,0.07,Camp,Butte
12/22/18,0,Camp,Butte
12/23/18,0.17,Camp,Butte
12/24/18,0.57,Camp,Butte
12/25/18,0,Camp,Butte
12/26/18,0,Camp,Butte
12/27/18,0.14,Camp,Butte
12/28/18,0,Camp,Butte
12/29/18,0,Camp,Butte
12/30/18,0,Camp,Butte
12/31/18,0,Camp,Butte
8/1/08,0,Station,Los Angeles
8/2/08,0,Station,Los Angeles
8/3/08,0,Station,Los Angeles
8/4/08,0,Station,Los Angeles
8/5/08,0,Station,Los Angeles
8/6/08,0,Station,Los Angeles
8/7/08,0,Station,Los Angeles
8/8/08,0,Station,Los Angeles
8/9/08,0,Station,Los Angeles
8/10/08,0,Station,Los Angeles
8/11/08,0,Station,Los Angeles
8/12/08,0,Station,Los Angeles
8/13/08,0,Station,Los Angeles
8/14/08,0,Station,Los Angeles
8/15/08,0,Station,Los Angeles
8/16/08,0,Station,Los Angeles
8/17/08,0,Station,Los Angeles
8/18/08,0,Station,Los Angeles
8/19/08,0,Station,Los Angeles
8/20/08,0,Station,Los Angeles
8/21/08,0,Station,Los Angeles
8/22/08,0,Station,Los Angeles
8/23/08,0,Station,Los Angeles
8/24/08,0,Station,Los Angeles
8/25/08,0,Station,Los Angeles
8/26/08,0,Station,Los Angeles
8/27/08,0,Station,Los Angeles
8/28/08,0,Station,Los Angeles
8/29/08,0,Station,Los Angeles
8/30/08,0,Station,Los Angeles
8/31/08,0,Station,Los Angeles
9/1/08,0,Station,Los Angeles
9/2/08,0,Station,Los Angeles
9/3/08,0,Station,Los Angeles
9/4/08,0,Station,Los Angeles
9/5/08,0,Station,Los Angeles
9/6/08,0,Station,Los Angeles
9/7/08,0,Station,Los Angeles
9/8/08,0,Station,Los Angeles
9/9/08,0,Station,Los Angeles
9/10/08,0,Station,Los Angeles
9/11/08,0,Station,Los Angeles
9/12/08,0,Station,Los Angeles
9/13/08,0,Station,Los Angeles
9/14/08,0,Station,Los Angeles
9/15/08,0,Station,Los Angeles
9/16/08,0,Station,Los Angeles
9/17/08,0,Station,Los Angeles
9/18/08,0,Station,Los Angeles
9/19/08,0,Station,Los Angeles
9/20/08,0,Station,Los Angeles
9/21/08,0,Station,Los Angeles
9/22/08,0,Station,Los Angeles
9/23/08,0,Station,Los Angeles
9/24/08,0,Station,Los Angeles
9/25/08,0,Station,Los Angeles
9/26/08,0,Station,Los Angeles
9/27/08,0,Station,Los Angeles
9/28/08,0,Station,Los Angeles
9/29/08,0,Station,Los Angeles
9/30/08,0,Station,Los Angeles
10/1/08,0,Station,Los Angeles
10/2/08,0,Station,Los Angeles
10/3/08,0,Station,Los Angeles
10/4/08,0,Station,Los Angeles
10/5/08,0,Station,Los Angeles
10/6/08,0,Station,Los Angeles
10/7/08,0,Station,Los Angeles
10/8/08,0,Station,Los Angeles
10/9/08,0,Station,Los Angeles
10/10/08,0,Station,Los Angeles
10/11/08,0,Station,Los Angeles
10/12/08,0,Station,Los Angeles
10/13/08,0,Station,Los Angeles
10/14/08,0,Station,Los Angeles
10/15/08,0,Station,Los Angeles
10/16/08,0,Station,Los Angeles
10/17/08,0,Station,Los Angeles
10/18/08,0,Station,Los Angeles
10/19/08,0,Station,Los Angeles
10/20/08,0,Station,Los Angeles
10/21/08,0,Station,Los Angeles
10/22/08,0,Station,Los Angeles
10/23/08,0,Station,Los Angeles
10/24/08,0,Station,Los Angeles
10/25/08,0,Station,Los Angeles
10/26/08,0,Station,Los Angeles
10/27/08,0,Station,Los Angeles
10/28/08,0,Station,Los Angeles
10/29/08,0,Station,Los Angeles
10/30/08,0,Station,Los Angeles
10/31/08,0,Station,Los Angeles
11/1/08,0.22,Station,Los Angeles
11/2/08,0.04,Station,Los Angeles
11/3/08,0,Station,Los Angeles
11/4/08,0,Station,Los Angeles
11/5/08,0,Station,Los Angeles
11/6/08,0,Station,Los Angeles
11/7/08,0,Station,Los Angeles
11/8/08,0,Station,Los Angeles
11/9/08,0.09,Station,Los Angeles
11/10/08,0,Station,Los Angeles
11/11/08,0,Station,Los Angeles
11/12/08,0,Station,Los Angeles
11/13/08,0,Station,Los Angeles
11/14/08,0,Station,Los Angeles
11/15/08,0,Station,Los Angeles
11/16/08,0,Station,Los Angeles
11/17/08,0,Station,Los Angeles
11/18/08,0,Station,Los Angeles
11/19/08,0,Station,Los Angeles
11/20/08,0,Station,Los Angeles
11/21/08,0,Station,Los Angeles
11/22/08,0,Station,Los Angeles
11/23/08,0,Station,Los Angeles
11/24/08,0,Station,Los Angeles
11/25/08,0,Station,Los Angeles
11/26/08,1.03,Station,Los Angeles
11/27/08,0.09,Station,Los Angeles
11/28/08,0,Station,Los Angeles
11/29/08,0,Station,Los Angeles
11/30/08,0,Station,Los Angeles
12/1/08,0,Station,Los Angeles
12/2/08,0,Station,Los Angeles
12/3/08,0,Station,Los Angeles
12/4/08,0,Station,Los Angeles
12/5/08,0,Station,Los Angeles
12/6/08,0,Station,Los Angeles
12/7/08,0.01,Station,Los Angeles
12/8/08,0,Station,Los Angeles
12/9/08,0,Station,Los Angeles
12/10/08,0,Station,Los Angeles
12/11/08,0,Station,Los Angeles
12/12/08,0,Station,Los Angeles
12/13/08,0,Station,Los Angeles
12/14/08,0,Station,Los Angeles
12/15/08,0.43,Station,Los Angeles
12/16/08,0,Station,Los Angeles
12/17/08,0.04,Station,Los Angeles
12/18/08,1.06,Station,Los Angeles
12/19/08,0,Station,Los Angeles
12/20/08,0,Station,Los Angeles
12/21/08,0,Station,Los Angeles
12/22/08,0.01,Station,Los Angeles
12/23/08,0,Station,Los Angeles
12/24/08,0,Station,Los Angeles
12/25/08,0.01,Station,Los Angeles
12/26/08,0,Station,Los Angeles
12/27/08,0,Station,Los Angeles
12/28/08,0,Station,Los Angeles
12/29/08,0,Station,Los Angeles
12/30/08,0,Station,Los Angeles
12/31/08,0,Station,Los Angeles
1/1/09,0,Station,Los Angeles
1/2/09,0,Station,Los Angeles
1/3/09,0,Station,Los Angeles
1/4/09,0,Station,Los Angeles
1/5/09,0,Station,Los Angeles
1/6/09,0,Station,Los Angeles
1/7/09,0,Station,Los Angeles
1/8/09,0,Station,Los Angeles
1/9/09,0,Station,Los Angeles
1/10/09,0,Station,Los Angeles
1/11/09,0,Station,Los Angeles
1/12/09,0,Station,Los Angeles
1/13/09,0,Station,Los Angeles
1/14/09,0,Station,Los Angeles
1/15/09,0,Station,Los Angeles
1/16/09,0,Station,Los Angeles
1/17/09,0,Station,Los Angeles
1/18/09,0,Station,Los Angeles
1/19/09,0,Station,Los Angeles
1/20/09,0,Station,Los Angeles
1/21/09,0,Station,Los Angeles
1/22/09,0,Station,Los Angeles
1/23/09,0,Station,Los Angeles
1/24/09,0,Station,Los Angeles
1/25/09,0,Station,Los Angeles
1/26/09,0,Station,Los Angeles
1/27/09,0,Station,Los Angeles
1/28/09,0,Station,Los Angeles
1/29/09,0,Station,Los Angeles
1/30/09,0,Station,Los Angeles
1/31/09,0,Station,Los Angeles
2/1/09,0,Station,Los Angeles
2/2/09,0,Station,Los Angeles
2/3/09,0,Station,Los Angeles
2/4/09,0,Station,Los Angeles
2/5/09,0,Station,Los Angeles
2/6/09,0.35,Station,Los Angeles
2/7/09,0.6,Station,Los Angeles
2/8/09,0.44,Station,Los Angeles
2/9/09,0.38,Station,Los Angeles
2/10/09,0,Station,Los Angeles
2/11/09,0.14,Station,Los Angeles
2/12/09,0.16,Station,Los Angeles
2/13/09,0.21,Station,Los Angeles
2/14/09,0,Station,Los Angeles
2/15/09,0,Station,Los Angeles
2/16/09,0.76,Station,Los Angeles
2/17/09,0.05,Station,Los Angeles
2/18/09,0,Station,Los Angeles
2/19/09,0,Station,Los Angeles
2/20/09,0,Station,Los Angeles
2/21/09,0,Station,Los Angeles
2/22/09,0.02,Station,Los Angeles
2/23/09,0,Station,Los Angeles
2/24/09,0,Station,Los Angeles
2/25/09,0,Station,Los Angeles
2/26/09,0,Station,Los Angeles
2/27/09,0,Station,Los Angeles
2/28/09,0,Station,Los Angeles
3/1/09,0,Station,Los Angeles
3/2/09,0,Station,Los Angeles
3/3/09,0,Station,Los Angeles
3/4/09,0,Station,Los Angeles
3/5/09,0.06,Station,Los Angeles
3/6/09,0,Station,Los Angeles
3/7/09,0,Station,Los Angeles
3/8/09,0,Station,Los Angeles
3/9/09,0,Station,Los Angeles
3/10/09,0,Station,Los Angeles
3/11/09,0,Station,Los Angeles
3/12/09,0,Station,Los Angeles
3/13/09,0,Station,Los Angeles
3/14/09,0,Station,Los Angeles
3/15/09,0,Station,Los Angeles
3/16/09,0,Station,Los Angeles
3/17/09,0,Station,Los Angeles
3/18/09,0,Station,Los Angeles
3/19/09,0,Station,Los Angeles
3/20/09,0,Station,Los Angeles
3/21/09,0,Station,Los Angeles
3/22/09,0.17,Station,Los Angeles
3/23/09,0,Station,Los Angeles
3/24/09,0,Station,Los Angeles
3/25/09,0,Station,Los Angeles
3/26/09,0,Station,Los Angeles
3/27/09,0,Station,Los Angeles
3/28/09,0,Station,Los Angeles
3/29/09,0,Station,Los Angeles
3/30/09,0,Station,Los Angeles
3/31/09,0,Station,Los Angeles
4/1/09,0,Station,Los Angeles
4/2/09,0,Station,Los Angeles
4/3/09,0,Station,Los Angeles
4/4/09,0,Station,Los Angeles
4/5/09,0,Station,Los Angeles
4/6/09,0,Station,Los Angeles
4/7/09,0,Station,Los Angeles
4/8/09,0,Station,Los Angeles
4/9/09,0,Station,Los Angeles
4/10/09,0,Station,Los Angeles
4/11/09,0,Station,Los Angeles
4/12/09,0,Station,Los Angeles
4/13/09,0,Station,Los Angeles
4/14/09,0,Station,Los Angeles
4/15/09,0,Station,Los Angeles
4/16/09,0,Station,Los Angeles
4/17/09,0,Station,Los Angeles
4/18/09,0,Station,Los Angeles
4/19/09,0,Station,Los Angeles
4/20/09,0,Station,Los Angeles
4/21/09,0,Station,Los Angeles
4/22/09,0,Station,Los Angeles
4/23/09,0,Station,Los Angeles
4/24/09,0,Station,Los Angeles
4/25/09,0,Station,Los Angeles
4/26/09,0,Station,Los Angeles
4/27/09,0,Station,Los Angeles
4/28/09,0,Station,Los Angeles
4/29/09,0,Station,Los Angeles
4/30/09,0,Station,Los Angeles
5/1/09,0,Station,Los Angeles
5/2/09,0,Station,Los Angeles
5/3/09,0,Station,Los Angeles
5/4/09,0,Station,Los Angeles
5/5/09,0,Station,Los Angeles
5/6/09,0,Station,Los Angeles
5/7/09,0,Station,Los Angeles
5/8/09,0,Station,Los Angeles
5/9/09,0,Station,Los Angeles
5/10/09,0,Station,Los Angeles
5/11/09,0,Station,Los Angeles
5/12/09,0,Station,Los Angeles
5/13/09,0,Station,Los Angeles
5/14/09,0,Station,Los Angeles
5/15/09,0,Station,Los Angeles
5/16/09,0,Station,Los Angeles
5/17/09,0,Station,Los Angeles
5/18/09,0,Station,Los Angeles
5/19/09,0,Station,Los Angeles
5/20/09,0,Station,Los Angeles
5/21/09,0,Station,Los Angeles
5/22/09,0,Station,Los Angeles
5/23/09,0,Station,Los Angeles
5/24/09,0,Station,Los Angeles
5/25/09,0,Station,Los Angeles
5/26/09,0,Station,Los Angeles
5/27/09,0,Station,Los Angeles
5/28/09,0,Station,Los Angeles
5/29/09,0,Station,Los Angeles
5/30/09,0,Station,Los Angeles
5/31/09,0,Station,Los Angeles
6/1/09,0,Station,Los Angeles
6/2/09,0,Station,Los Angeles
6/3/09,0,Station,Los Angeles
6/4/09,0,Station,Los Angeles
6/5/09,0,Station,Los Angeles
6/6/09,0,Station,Los Angeles
6/7/09,0,Station,Los Angeles
6/8/09,0,Station,Los Angeles
6/9/09,0,Station,Los Angeles
6/10/09,0,Station,Los Angeles
6/11/09,0,Station,Los Angeles
6/12/09,0,Station,Los Angeles
6/13/09,0,Station,Los Angeles
6/14/09,0,Station,Los Angeles
6/15/09,0,Station,Los Angeles
6/16/09,0,Station,Los Angeles
6/17/09,0,Station,Los Angeles
6/18/09,0,Station,Los Angeles
6/19/09,0,Station,Los Angeles
6/20/09,0,Station,Los Angeles
6/21/09,0,Station,Los Angeles
6/22/09,0,Station,Los Angeles
6/23/09,0,Station,Los Angeles
6/24/09,0,Station,Los Angeles
6/25/09,0,Station,Los Angeles
6/26/09,0,Station,Los Angeles
6/27/09,0,Station,Los Angeles
6/28/09,0,Station,Los Angeles
6/29/09,0,Station,Los Angeles
6/30/09,0,Station,Los Angeles
7/1/09,0,Station,Los Angeles
7/2/09,0,Station,Los Angeles
7/3/09,0,Station,Los Angeles
7/4/09,0,Station,Los Angeles
7/5/09,0,Station,Los Angeles
7/6/09,0,Station,Los Angeles
7/7/09,0,Station,Los Angeles
7/8/09,0,Station,Los Angeles
7/9/09,0,Station,Los Angeles
7/10/09,0,Station,Los Angeles
7/11/09,0,Station,Los Angeles
7/12/09,0,Station,Los Angeles
7/13/09,0,Station,Los Angeles
7/14/09,0,Station,Los Angeles
7/15/09,0,Station,Los Angeles
7/16/09,0,Station,Los Angeles
7/17/09,0,Station,Los Angeles
7/18/09,0,Station,Los Angeles
7/19/09,0,Station,Los Angeles
7/20/09,0,Station,Los Angeles
7/21/09,0,Station,Los Angeles
7/22/09,0,Station,Los Angeles
7/23/09,0,Station,Los Angeles
7/24/09,0,Station,Los Angeles
7/25/09,0,Station,Los Angeles
7/26/09,0,Station,Los Angeles
7/27/09,0,Station,Los Angeles
7/28/09,0,Station,Los Angeles
7/29/09,0,Station,Los Angeles
7/30/09,0,Station,Los Angeles
7/31/09,0,Station,Los Angeles
8/1/09,0,Station,Los Angeles
8/2/09,0,Station,Los Angeles
8/3/09,0,Station,Los Angeles
8/4/09,0,Station,Los Angeles
8/5/09,0,Station,Los Angeles
8/6/09,0,Station,Los Angeles
8/7/09,0,Station,Los Angeles
8/8/09,0,Station,Los Angeles
8/9/09,0,Station,Los Angeles
8/10/09,0,Station,Los Angeles
8/11/09,0,Station,Los Angeles
8/12/09,0,Station,Los Angeles
8/13/09,0,Station,Los Angeles
8/14/09,0,Station,Los Angeles
8/15/09,0,Station,Los Angeles
8/16/09,0,Station,Los Angeles
8/17/09,0,Station,Los Angeles
8/18/09,0,Station,Los Angeles
8/19/09,0,Station,Los Angeles
8/20/09,0,Station,Los Angeles
8/21/09,0,Station,Los Angeles
8/22/09,0,Station,Los Angeles
8/23/09,0,Station,Los Angeles
8/24/09,0,Station,Los Angeles
8/25/09,0,Station,Los Angeles
8/26/09,0,Station,Los Angeles
8/27/09,0,Station,Los Angeles
8/28/09,0,Station,Los Angeles
8/29/09,0,Station,Los Angeles
8/30/09,0,Station,Los Angeles
8/31/09,0,Station,Los Angeles
9/1/09,0,Station,Los Angeles
9/2/09,0,Station,Los Angeles
9/3/09,0,Station,Los Angeles
9/4/09,0,Station,Los Angeles
9/5/09,0,Station,Los Angeles
9/6/09,0,Station,Los Angeles
9/7/09,0,Station,Los Angeles
9/8/09,0,Station,Los Angeles
9/9/09,0,Station,Los Angeles
9/10/09,0,Station,Los Angeles
9/11/09,0,Station,Los Angeles
9/12/09,0,Station,Los Angeles
9/13/09,0,Station,Los Angeles
9/14/09,0,Station,Los Angeles
9/15/09,0,Station,Los Angeles
9/16/09,0,Station,Los Angeles
9/17/09,0,Station,Los Angeles
9/18/09,0,Station,Los Angeles
9/19/09,0,Station,Los Angeles
9/20/09,0,Station,Los Angeles
9/21/09,0,Station,Los Angeles
9/22/09,0,Station,Los Angeles
9/23/09,0,Station,Los Angeles
9/24/09,0,Station,Los Angeles
9/25/09,0,Station,Los Angeles
9/26/09,0,Station,Los Angeles
9/27/09,0,Station,Los Angeles
9/28/09,0,Station,Los Angeles
9/29/09,0,Station,Los Angeles
9/30/09,0,Station,Los Angeles
9/1/05,0,Day,Ventura
9/2/05,0,Day,Ventura
9/3/05,0,Day,Ventura
9/4/05,0,Day,Ventura
9/5/05,0,Day,Ventura
9/6/05,0,Day,Ventura
9/7/05,0,Day,Ventura
9/8/05,0,Day,Ventura
9/9/05,0,Day,Ventura
9/10/05,0,Day,Ventura
9/11/05,0,Day,Ventura
9/12/05,0,Day,Ventura
9/13/05,0,Day,Ventura
9/14/05,0,Day,Ventura
9/15/05,0,Day,Ventura
9/16/05,0,Day,Ventura
9/17/05,0,Day,Ventura
9/18/05,0,Day,Ventura
9/19/05,0,Day,Ventura
9/20/05,0.04,Day,Ventura
9/21/05,0,Day,Ventura
9/22/05,0,Day,Ventura
9/23/05,0,Day,Ventura
9/24/05,0,Day,Ventura
9/25/05,0,Day,Ventura
9/26/05,0,Day,Ventura
9/27/05,0.33,Day,Ventura
9/28/05,0,Day,Ventura
9/29/05,0,Day,Ventura
9/30/05,0,Day,Ventura
10/1/05,0,Day,Ventura
10/2/05,0,Day,Ventura
10/3/05,0,Day,Ventura
10/4/05,0,Day,Ventura
10/5/05,0,Day,Ventura
10/6/05,0,Day,Ventura
10/7/05,0,Day,Ventura
10/8/05,0,Day,Ventura
10/9/05,0,Day,Ventura
10/10/05,0,Day,Ventura
10/11/05,0,Day,Ventura
10/12/05,0,Day,Ventura
10/13/05,0,Day,Ventura
10/14/05,0,Day,Ventura
10/15/05,0,Day,Ventura
10/16/05,0,Day,Ventura
10/17/05,0.28,Day,Ventura
10/18/05,0.79,Day,Ventura
10/19/05,0.02,Day,Ventura
10/20/05,0,Day,Ventura
10/21/05,0,Day,Ventura
10/22/05,0,Day,Ventura
10/23/05,0,Day,Ventura
10/24/05,0,Day,Ventura
10/25/05,0.08,Day,Ventura
10/26/05,0,Day,Ventura
10/27/05,0,Day,Ventura
10/28/05,0.01,Day,Ventura
10/29/05,0,Day,Ventura
10/30/05,0,Day,Ventura
10/31/05,0,Day,Ventura
11/1/05,0,Day,Ventura
11/2/05,0,Day,Ventura
11/3/05,0,Day,Ventura
11/4/05,0,Day,Ventura
11/5/05,0,Day,Ventura
11/6/05,0,Day,Ventura
11/7/05,0,Day,Ventura
11/8/05,0,Day,Ventura
11/9/05,0.2,Day,Ventura
11/10/05,1.04,Day,Ventura
11/11/05,0.02,Day,Ventura
11/12/05,0,Day,Ventura
11/13/05,0,Day,Ventura
11/14/05,0,Day,Ventura
11/15/05,0,Day,Ventura
11/16/05,0,Day,Ventura
11/17/05,0,Day,Ventura
11/18/05,0,Day,Ventura
11/19/05,0,Day,Ventura
11/20/05,0,Day,Ventura
11/21/05,0,Day,Ventura
11/22/05,0,Day,Ventura
11/23/05,0,Day,Ventura
11/24/05,0,Day,Ventura
11/25/05,0,Day,Ventura
11/26/05,0,Day,Ventura
11/27/05,0,Day,Ventura
11/28/05,0,Day,Ventura
11/29/05,0,Day,Ventura
11/30/05,0,Day,Ventura
12/1/05,0,Day,Ventura
12/2/05,0.38,Day,Ventura
12/3/05,0,Day,Ventura
12/4/05,0,Day,Ventura
12/5/05,0,Day,Ventura
12/6/05,0,Day,Ventura
12/7/05,0,Day,Ventura
12/8/05,0,Day,Ventura
12/9/05,0,Day,Ventura
12/10/05,0,Day,Ventura
12/11/05,0,Day,Ventura
12/12/05,0,Day,Ventura
12/13/05,0,Day,Ventura
12/14/05,0,Day,Ventura
12/15/05,0,Day,Ventura
12/16/05,0,Day,Ventura
12/17/05,0,Day,Ventura
12/18/05,0,Day,Ventura
12/19/05,0,Day,Ventura
12/20/05,0,Day,Ventura
12/21/05,0,Day,Ventura
12/22/05,0,Day,Ventura
12/23/05,0,Day,Ventura
12/24/05,0,Day,Ventura
12/25/05,0,Day,Ventura
12/26/05,0.17,Day,Ventura
12/27/05,0,Day,Ventura
12/28/05,0,Day,Ventura
12/29/05,0,Day,Ventura
12/30/05,0,Day,Ventura
12/31/05,1.25,Day,Ventura
1/1/06,1.25,Day,Ventura
1/2/06,2.27,Day,Ventura
1/3/06,1.73,Day,Ventura
1/4/06,0,Day,Ventura
1/5/06,0,Day,Ventura
1/6/06,0,Day,Ventura
1/7/06,0,Day,Ventura
1/8/06,0,Day,Ventura
1/9/06,0,Day,Ventura
1/10/06,0,Day,Ventura
1/11/06,0,Day,Ventura
1/12/06,0,Day,Ventura
1/13/06,0,Day,Ventura
1/14/06,0,Day,Ventura
1/15/06,0.23,Day,Ventura
1/16/06,0,Day,Ventura
1/17/06,0,Day,Ventura
1/18/06,0,Day,Ventura
1/19/06,0,Day,Ventura
1/20/06,0,Day,Ventura
1/21/06,0,Day,Ventura
1/22/06,0,Day,Ventura
1/23/06,0,Day,Ventura
1/24/06,0,Day,Ventura
1/25/06,0,Day,Ventura
1/26/06,0,Day,Ventura
1/27/06,0,Day,Ventura
1/28/06,0,Day,Ventura
1/29/06,0,Day,Ventura
1/30/06,0,Day,Ventura
1/31/06,0,Day,Ventura
2/1/06,0,Day,Ventura
2/2/06,0,Day,Ventura
2/3/06,0,Day,Ventura
2/4/06,0,Day,Ventura
2/5/06,0,Day,Ventura
2/6/06,0,Day,Ventura
2/7/06,0,Day,Ventura
2/8/06,0,Day,Ventura
2/9/06,0,Day,Ventura
2/10/06,0,Day,Ventura
2/11/06,0,Day,Ventura
2/12/06,0,Day,Ventura
2/13/06,0,Day,Ventura
2/14/06,0,Day,Ventura
2/15/06,0.01,Day,Ventura
2/16/06,0,Day,Ventura
2/17/06,0,Day,Ventura
2/18/06,0.34,Day,Ventura
2/19/06,0.21,Day,Ventura
2/20/06,0,Day,Ventura
2/21/06,0,Day,Ventura
2/22/06,0,Day,Ventura
2/23/06,0,Day,Ventura
2/24/06,0,Day,Ventura
2/25/06,0,Day,Ventura
2/26/06,0,Day,Ventura
2/27/06,0,Day,Ventura
2/28/06,3.6,Day,Ventura
3/1/06,0,Day,Ventura
3/2/06,0,Day,Ventura
3/3/06,0.82,Day,Ventura
3/4/06,0.05,Day,Ventura
3/5/06,0,Day,Ventura
3/6/06,0.46,Day,Ventura
3/7/06,0.19,Day,Ventura
3/8/06,0,Day,Ventura
3/9/06,0,Day,Ventura
3/10/06,0,Day,Ventura
3/11/06,0.2,Day,Ventura
3/12/06,0,Day,Ventura
3/13/06,0,Day,Ventura
3/14/06,0,Day,Ventura
3/15/06,0.02,Day,Ventura
3/16/06,0,Day,Ventura
3/17/06,0.17,Day,Ventura
3/18/06,0.04,Day,Ventura
3/19/06,0,Day,Ventura
3/20/06,0,Day,Ventura
3/21/06,0.39,Day,Ventura
3/22/06,0,Day,Ventura
3/23/06,0,Day,Ventura
3/24/06,0,Day,Ventura
3/25/06,0.03,Day,Ventura
3/26/06,0,Day,Ventura
3/27/06,0,Day,Ventura
3/28/06,1.66,Day,Ventura
