reading,rainfall,fire_name,county
8/7/2018,0.00,Camp,Butte
8/8/2018,0.00,Camp,Butte
8/9/2018,0.00,Camp,Butte
8/10/2018,0.00,Camp,Butte
8/11/2018,0.00,Camp,Butte
8/12/2018,0.00,Camp,Butte
8/13/2018,0.00,Camp,Butte
8/14/2018,0.00,Camp,Butte
8/15/2018,0.00,Camp,Butte
8/16/2018,0.00,Camp,Butte
8/17/2018,0.00,Camp,Butte
8/18/2018,0.00,Camp,Butte
8/19/2018,0.00,Camp,Butte
8/20/2018,0.00,Camp,Butte
8/21/2018,0.00,Camp,Butte
8/22/2018,0.00,Camp,Butte
8/23/2018,0.00,Camp,Butte
8/24/2018,0.00,Camp,Butte
8/25/2018,0.00,Camp,Butte
8/26/2018,0.00,Camp,Butte
8/27/2018,0.00,Camp,Butte
8/28/2018,0.00,Camp,Butte
8/29/2018,0.00,Camp,Butte
8/30/2018,0.00,Camp,Butte
8/31/2018,0.00,Camp,Butte
9/1/2018,0.00,Camp,Butte
9/2/2018,0.00,Camp,Butte
9/3/2018,0.00,Camp,Butte
9/4/2018,0.00,Camp,Butte
9/5/2018,0.00,Camp,Butte
9/6/2018,0.00,Camp,Butte
9/7/2018,0.00,Camp,Butte
9/8/2018,0.00,Camp,Butte
9/9/2018,0.00,Camp,Butte
9/10/2018,0.00,Camp,Butte
9/11/2018,0.00,Camp,Butte
9/12/2018,0.00,Camp,Butte
9/13/2018,0.00,Camp,Butte
9/14/2018,0.00,Camp,Butte
9/15/2018,0.00,Camp,Butte
9/16/2018,0.00,Camp,Butte
9/17/2018,0.00,Camp,Butte
9/18/2018,0.00,Camp,Butte
9/19/2018,0.00,Camp,Butte
9/20/2018,0.00,Camp,Butte
9/21/2018,0.00,Camp,Butte
9/22/2018,0.00,Camp,Butte
9/23/2018,0.00,Camp,Butte
9/24/2018,0.00,Camp,Butte
9/25/2018,0.00,Camp,Butte
9/26/2018,0.00,Camp,Butte
9/27/2018,0.00,Camp,Butte
9/28/2018,0.00,Camp,Butte
9/29/2018,0.00,Camp,Butte
9/30/2018,0.00,Camp,Butte
10/1/2018,0.00,Camp,Butte
10/2/2018,0.11,Camp,Butte
10/3/2018,0.54,Camp,Butte
10/4/2018,0.04,Camp,Butte
10/5/2018,0.00,Camp,Butte
10/6/2018,0.00,Camp,Butte
10/7/2018,0.00,Camp,Butte
10/8/2018,0.00,Camp,Butte
10/9/2018,0.00,Camp,Butte
10/10/2018,0.00,Camp,Butte
10/11/2018,0.00,Camp,Butte
10/12/2018,0.00,Camp,Butte
10/13/2018,0.00,Camp,Butte
10/14/2018,0.00,Camp,Butte
10/15/2018,0.00,Camp,Butte
10/16/2018,0.00,Camp,Butte
10/17/2018,0.00,Camp,Butte
10/18/2018,0.00,Camp,Butte
10/19/2018,0.00,Camp,Butte
10/20/2018,0.00,Camp,Butte
10/21/2018,0.00,Camp,Butte
10/22/2018,0.00,Camp,Butte
10/23/2018,0.00,Camp,Butte
10/24/2018,0.00,Camp,Butte
10/25/2018,0.00,Camp,Butte
10/26/2018,0.00,Camp,Butte
10/27/2018,0.00,Camp,Butte
10/28/2018,0.00,Camp,Butte
10/29/2018,0.00,Camp,Butte
10/30/2018,0.00,Camp,Butte
10/31/2018,0.00,Camp,Butte
11/1/2018,0.00,Camp,Butte
11/2/2018,0.00,Camp,Butte
11/3/2018,0.00,Camp,Butte
11/4/2018,0.00,Camp,Butte
11/5/2018,0.00,Camp,Butte
11/6/2018,0.00,Camp,Butte
11/7/2018,0.00,Camp,Butte
11/8/2018,0.00,Camp,Butte
11/9/2018,0.00,Camp,Butte
11/10/2018,0.00,Camp,Butte
11/11/2018,0.00,Camp,Butte
11/12/2018,0.00,Camp,Butte
11/13/2018,0.00,Camp,Butte
11/14/2018,0.00,Camp,Butte
11/15/2018,0.00,Camp,Butte
11/16/2018,0.00,Camp,Butte
11/17/2018,0.00,Camp,Butte
11/18/2018,0.00,Camp,Butte
11/19/2018,0.00,Camp,Butte
11/20/2018,0.00,Camp,Butte
11/21/2018,0.70,Camp,Butte
11/22/2018,0.20,Camp,Butte
11/23/2018,0.27,Camp,Butte
11/24/2018,0.00,Camp,Butte
11/25/2018,0.00,Camp,Butte
11/26/2018,0.00,Camp,Butte
11/27/2018,0.42,Camp,Butte
11/28/2018,0.07,Camp,Butte
11/29/2018,0.20,Camp,Butte
11/30/2018,0.00,Camp,Butte
12/1/2018,0.01,Camp,Butte
12/2/2018,0.00,Camp,Butte
12/3/2018,0.00,Camp,Butte
12/4/2018,0.00,Camp,Butte
12/5/2018,0.13,Camp,Butte
12/6/2018,0.00,Camp,Butte
12/7/2018,0.00,Camp,Butte
12/8/2018,0.00,Camp,Butte
12/9/2018,0.00,Camp,Butte
12/10/2018,0.01,Camp,Butte
12/11/2018,0.00,Camp,Butte
12/12/2018,0.00,Camp,Butte
12/13/2018,0.00,Camp,Butte
12/14/2018,0.10,Camp,Butte
12/15/2018,0.09,Camp,Butte
12/16/2018,0.24,Camp,Butte
12/17/2018,0.13,Camp,Butte
12/18/2018,0.00,Camp,Butte
12/19/2018,0.00,Camp,Butte
12/20/2018,0.16,Camp,Butte
12/21/2018,0.07,Camp,Butte
12/22/2018,0.00,Camp,Butte
12/23/2018,0.17,Camp,Butte
12/24/2018,0.57,Camp,Butte
12/25/2018,0.00,Camp,Butte
12/26/2018,0.00,Camp,Butte
12/27/2018,0.14,Camp,Butte
12/28/2018,0.00,Camp,Butte
12/29/2018,0.00,Camp,Butte
12/30/2018,0.00,Camp,Butte
12/31/2018,0.00,Camp,Butte
8/1/2008,   0.00,Station,Los Angeles
8/2/2008,   0.00,Station,Los Angeles
8/3/2008,   0.00,Station,Los Angeles
8/4/2008,   0.00,Station,Los Angeles
8/5/2008,   0.00,Station,Los Angeles
8/6/2008,   0.00,Station,Los Angeles
8/7/2008,   0.00,Station,Los Angeles
8/8/2008,   0.00,Station,Los Angeles
8/9/2008,   0.00,Station,Los Angeles
8/10/2008,   0.00,Station,Los Angeles
8/11/2008,   0.00,Station,Los Angeles
8/12/2008,   0.00,Station,Los Angeles
8/13/2008,   0.00,Station,Los Angeles
8/14/2008,   0.00,Station,Los Angeles
8/15/2008,   0.00,Station,Los Angeles
8/16/2008,   0.00,Station,Los Angeles
8/17/2008,   0.00,Station,Los Angeles
8/18/2008,   0.00,Station,Los Angeles
8/19/2008,   0.00,Station,Los Angeles
8/20/2008,   0.00,Station,Los Angeles
8/21/2008,   0.00,Station,Los Angeles
8/22/2008,   0.00,Station,Los Angeles
8/23/2008,   0.00,Station,Los Angeles
8/24/2008,   0.00,Station,Los Angeles
8/25/2008,   0.00,Station,Los Angeles
8/26/2008,   0.00,Station,Los Angeles
8/27/2008,   0.00,Station,Los Angeles
8/28/2008,   0.00,Station,Los Angeles
8/29/2008,   0.00,Station,Los Angeles
8/30/2008,   0.00,Station,Los Angeles
8/31/2008,   0.00,Station,Los Angeles
9/1/2008,   0.00,Station,Los Angeles
9/2/2008,   0.00,Station,Los Angeles
9/3/2008,   0.00,Station,Los Angeles
9/4/2008,   0.00,Station,Los Angeles
9/5/2008,   0.00,Station,Los Angeles
9/6/2008,   0.00,Station,Los Angeles
9/7/2008,   0.00,Station,Los Angeles
9/8/2008,   0.00,Station,Los Angeles
9/9/2008,   0.00,Station,Los Angeles
9/10/2008,   0.00,Station,Los Angeles
9/11/2008,   0.00,Station,Los Angeles
9/12/2008,   0.00,Station,Los Angeles
9/13/2008,   0.00,Station,Los Angeles
9/14/2008,   0.00,Station,Los Angeles
9/15/2008,   0.00,Station,Los Angeles
9/16/2008,   0.00,Station,Los Angeles
9/17/2008,   0.00,Station,Los Angeles
9/18/2008,   0.00,Station,Los Angeles
9/19/2008,   0.00,Station,Los Angeles
9/20/2008,   0.00,Station,Los Angeles
9/21/2008,   0.00,Station,Los Angeles
9/22/2008,   0.00,Station,Los Angeles
9/23/2008,   0.00,Station,Los Angeles
9/24/2008,   0.00,Station,Los Angeles
9/25/2008,   0.00,Station,Los Angeles
9/26/2008,   0.00,Station,Los Angeles
9/27/2008,   0.00,Station,Los Angeles
9/28/2008,   0.00,Station,Los Angeles
9/29/2008,   0.00,Station,Los Angeles
9/30/2008,   0.00,Station,Los Angeles
10/1/2008,   0.00,Station,Los Angeles
10/2/2008,   0.00,Station,Los Angeles
10/3/2008,   0.00,Station,Los Angeles
10/4/2008,   0.00,Station,Los Angeles
10/5/2008,   0.00,Station,Los Angeles
10/6/2008,   0.00,Station,Los Angeles
10/7/2008,   0.00,Station,Los Angeles
10/8/2008,   0.00,Station,Los Angeles
10/9/2008,   0.00,Station,Los Angeles
10/10/2008,   0.00,Station,Los Angeles
10/11/2008,   0.00,Station,Los Angeles
10/12/2008,   0.00,Station,Los Angeles
10/13/2008,   0.00,Station,Los Angeles
10/14/2008,   0.00,Station,Los Angeles
10/15/2008,   0.00,Station,Los Angeles
10/16/2008,   0.00,Station,Los Angeles
10/17/2008,   0.00,Station,Los Angeles
10/18/2008,   0.00,Station,Los Angeles
10/19/2008,   0.00,Station,Los Angeles
10/20/2008,   0.00,Station,Los Angeles
10/21/2008,   0.00,Station,Los Angeles
10/22/2008,   0.00,Station,Los Angeles
10/23/2008,   0.00,Station,Los Angeles
10/24/2008,   0.00,Station,Los Angeles
10/25/2008,   0.00,Station,Los Angeles
10/26/2008,   0.00,Station,Los Angeles
10/27/2008,   0.00,Station,Los Angeles
10/28/2008,   0.00,Station,Los Angeles
10/29/2008,   0.00,Station,Los Angeles
10/30/2008,   0.00,Station,Los Angeles
10/31/2008,   0.00,Station,Los Angeles
11/1/2008,   0.22,Station,Los Angeles
11/2/2008,   0.04,Station,Los Angeles
11/3/2008,   0.00,Station,Los Angeles
11/4/2008,   0.00,Station,Los Angeles
11/5/2008,   0.00,Station,Los Angeles
11/6/2008,   0.00,Station,Los Angeles
11/7/2008,   0.00,Station,Los Angeles
11/8/2008,   0.00,Station,Los Angeles
11/9/2008,   0.09,Station,Los Angeles
11/10/2008,   0.00,Station,Los Angeles
11/11/2008,   0.00,Station,Los Angeles
11/12/2008,   0.00,Station,Los Angeles
11/13/2008,   0.00,Station,Los Angeles
11/14/2008,   0.00,Station,Los Angeles
11/15/2008,   0.00,Station,Los Angeles
11/16/2008,   0.00,Station,Los Angeles
11/17/2008,   0.00,Station,Los Angeles
11/18/2008,   0.00,Station,Los Angeles
11/19/2008,   0.00,Station,Los Angeles
11/20/2008,   0.00,Station,Los Angeles
11/21/2008,   0.00,Station,Los Angeles
11/22/2008,   0.00,Station,Los Angeles
11/23/2008,   0.00,Station,Los Angeles
11/24/2008,   0.00,Station,Los Angeles
11/25/2008,   0.00,Station,Los Angeles
11/26/2008,   1.03,Station,Los Angeles
11/27/2008,   0.09,Station,Los Angeles
11/28/2008,   0.00,Station,Los Angeles
11/29/2008,   0.00,Station,Los Angeles
11/30/2008,   0.00,Station,Los Angeles
12/1/2008,   0.00,Station,Los Angeles
12/2/2008,   0.00,Station,Los Angeles
12/3/2008,   0.00,Station,Los Angeles
12/4/2008,   0.00,Station,Los Angeles
12/5/2008,   0.00,Station,Los Angeles
12/6/2008,   0.00,Station,Los Angeles
12/7/2008,   0.01,Station,Los Angeles
12/8/2008,   0.00,Station,Los Angeles
12/9/2008,   0.00,Station,Los Angeles
12/10/2008,   0.00,Station,Los Angeles
12/11/2008,   0.00,Station,Los Angeles
12/12/2008,   0.00,Station,Los Angeles
12/13/2008,   0.00,Station,Los Angeles
12/14/2008,   0.00,Station,Los Angeles
12/15/2008,   0.43,Station,Los Angeles
12/16/2008,   0.00,Station,Los Angeles
12/17/2008,0.04,Station,Los Angeles
12/18/2008,   1.06,Station,Los Angeles
12/19/2008,   0.00,Station,Los Angeles
12/20/2008,   0.00,Station,Los Angeles
12/21/2008,   0.00,Station,Los Angeles
12/22/2008,   0.01,Station,Los Angeles
12/23/2008,   0.00,Station,Los Angeles
12/24/2008,   0.00,Station,Los Angeles
12/25/2008,   0.01,Station,Los Angeles
12/26/2008,   0.00,Station,Los Angeles
12/27/2008,   0.00,Station,Los Angeles
12/28/2008,   0.00,Station,Los Angeles
12/29/2008,   0.00,Station,Los Angeles
12/30/2008,   0.00,Station,Los Angeles
12/31/2008,   0.00,Station,Los Angeles
1/1/2009,   0.00,Station,Los Angeles
1/2/2009,   0.00,Station,Los Angeles
1/3/2009,   0.00,Station,Los Angeles
1/4/2009,   0.00,Station,Los Angeles
1/5/2009,   0.00,Station,Los Angeles
1/6/2009,   0.00,Station,Los Angeles
1/7/2009,   0.00,Station,Los Angeles
1/8/2009,   0.00,Station,Los Angeles
1/9/2009,   0.00,Station,Los Angeles
1/10/2009,   0.00,Station,Los Angeles
1/11/2009,   0.00,Station,Los Angeles
1/12/2009,   0.00,Station,Los Angeles
1/13/2009,   0.00,Station,Los Angeles
1/14/2009,   0.00,Station,Los Angeles
1/15/2009,   0.00,Station,Los Angeles
1/16/2009,   0.00,Station,Los Angeles
1/17/2009,   0.00,Station,Los Angeles
1/18/2009,   0.00,Station,Los Angeles
1/19/2009,   0.00,Station,Los Angeles
1/20/2009,   0.00,Station,Los Angeles
1/21/2009,   0.00,Station,Los Angeles
1/22/2009,   0.00,Station,Los Angeles
1/23/2009,   0.00,Station,Los Angeles
1/24/2009,   0.00,Station,Los Angeles
1/25/2009,   0.00,Station,Los Angeles
1/26/2009,   0.00,Station,Los Angeles
1/27/2009,   0.00,Station,Los Angeles
1/28/2009,   0.00,Station,Los Angeles
1/29/2009,   0.00,Station,Los Angeles
1/30/2009,   0.00,Station,Los Angeles
1/31/2009,   0.00,Station,Los Angeles
2/1/2009,   0.00,Station,Los Angeles
2/2/2009,   0.00,Station,Los Angeles
2/3/2009,   0.00,Station,Los Angeles
2/4/2009,   0.00,Station,Los Angeles
2/5/2009,   0.00,Station,Los Angeles
2/6/2009,   0.35,Station,Los Angeles
2/7/2009,   0.60,Station,Los Angeles
2/8/2009,   0.44,Station,Los Angeles
2/9/2009,   0.38,Station,Los Angeles
2/10/2009,   0.00,Station,Los Angeles
2/11/2009,0.14,Station,Los Angeles
2/12/2009,0.16,Station,Los Angeles
2/13/2009,   0.21,Station,Los Angeles
2/14/2009,   0.00,Station,Los Angeles
2/15/2009,   0.00,Station,Los Angeles
2/16/2009,   0.76,Station,Los Angeles
2/17/2009,   0.05,Station,Los Angeles
2/18/2009,   0.00,Station,Los Angeles
2/19/2009,   0.00,Station,Los Angeles
2/20/2009,   0.00,Station,Los Angeles
2/21/2009,   0.00,Station,Los Angeles
2/22/2009,   0.02,Station,Los Angeles
2/23/2009,   0.00,Station,Los Angeles
2/24/2009,   0.00,Station,Los Angeles
2/25/2009,   0.00,Station,Los Angeles
2/26/2009,   0.00,Station,Los Angeles
2/27/2009,   0.00,Station,Los Angeles
2/28/2009,   0.00,Station,Los Angeles
3/1/2009,   0.00,Station,Los Angeles
3/2/2009,   0.00,Station,Los Angeles
3/3/2009,   0.00,Station,Los Angeles
3/4/2009,   0.00,Station,Los Angeles
3/5/2009,   0.06,Station,Los Angeles
3/6/2009,   0.00,Station,Los Angeles
3/7/2009,   0.00,Station,Los Angeles
3/8/2009,   0.00,Station,Los Angeles
3/9/2009,   0.00,Station,Los Angeles
3/10/2009,   0.00,Station,Los Angeles
3/11/2009,   0.00,Station,Los Angeles
3/12/2009,   0.00,Station,Los Angeles
3/13/2009,   0.00,Station,Los Angeles
3/14/2009,   0.00,Station,Los Angeles
3/15/2009,   0.00,Station,Los Angeles
3/16/2009,   0.00,Station,Los Angeles
3/17/2009,   0.00,Station,Los Angeles
3/18/2009,   0.00,Station,Los Angeles
3/19/2009,   0.00,Station,Los Angeles
3/20/2009,   0.00,Station,Los Angeles
3/21/2009,   0.00,Station,Los Angeles
3/22/2009,   0.17,Station,Los Angeles
3/23/2009,   0.00,Station,Los Angeles
3/24/2009,   0.00,Station,Los Angeles
3/25/2009,   0.00,Station,Los Angeles
3/26/2009,   0.00,Station,Los Angeles
3/27/2009,   0.00,Station,Los Angeles
3/28/2009,   0.00,Station,Los Angeles
3/29/2009,   0.00,Station,Los Angeles
3/30/2009,   0.00,Station,Los Angeles
3/31/2009,   0.00,Station,Los Angeles
4/1/2009,   0.00,Station,Los Angeles
4/2/2009,   0.00,Station,Los Angeles
4/3/2009,   0.00,Station,Los Angeles
4/4/2009,   0.00,Station,Los Angeles
4/5/2009,   0.00,Station,Los Angeles
4/6/2009,   0.00,Station,Los Angeles
4/7/2009,   0.00,Station,Los Angeles
4/8/2009,   0.00,Station,Los Angeles
4/9/2009,   0.00,Station,Los Angeles
4/10/2009,   0.00,Station,Los Angeles
4/11/2009,   0.00,Station,Los Angeles
4/12/2009,   0.00,Station,Los Angeles
4/13/2009,   0.00,Station,Los Angeles
4/14/2009,   0.00,Station,Los Angeles
4/15/2009,   0.00,Station,Los Angeles
4/16/2009,   0.00,Station,Los Angeles
4/17/2009,   0.00,Station,Los Angeles
4/18/2009,   0.00,Station,Los Angeles
4/19/2009,   0.00,Station,Los Angeles
4/20/2009,   0.00,Station,Los Angeles
4/21/2009,   0.00,Station,Los Angeles
4/22/2009,   0.00,Station,Los Angeles
4/23/2009,   0.00,Station,Los Angeles
4/24/2009,   0.00,Station,Los Angeles
4/25/2009,   0.00,Station,Los Angeles
4/26/2009,   0.00,Station,Los Angeles
4/27/2009,   0.00,Station,Los Angeles
4/28/2009,   0.00,Station,Los Angeles
4/29/2009,   0.00,Station,Los Angeles
4/30/2009,   0.00,Station,Los Angeles
5/1/2009,   0.00,Station,Los Angeles
5/2/2009,   0.00,Station,Los Angeles
5/3/2009,   0.00,Station,Los Angeles
5/4/2009,   0.00,Station,Los Angeles
5/5/2009,   0.00,Station,Los Angeles
5/6/2009,   0.00,Station,Los Angeles
5/7/2009,   0.00,Station,Los Angeles
5/8/2009,   0.00,Station,Los Angeles
5/9/2009,   0.00,Station,Los Angeles
5/10/2009,   0.00,Station,Los Angeles
5/11/2009,   0.00,Station,Los Angeles
5/12/2009,   0.00,Station,Los Angeles
5/13/2009,   0.00,Station,Los Angeles
5/14/2009,   0.00,Station,Los Angeles
5/15/2009,   0.00,Station,Los Angeles
5/16/2009,   0.00,Station,Los Angeles
5/17/2009,   0.00,Station,Los Angeles
5/18/2009,   0.00,Station,Los Angeles
5/19/2009,   0.00,Station,Los Angeles
5/20/2009,   0.00,Station,Los Angeles
5/21/2009,   0.00,Station,Los Angeles
5/22/2009,   0.00,Station,Los Angeles
5/23/2009,   0.00,Station,Los Angeles
5/24/2009,   0.00,Station,Los Angeles
5/25/2009,   0.00,Station,Los Angeles
5/26/2009,   0.00,Station,Los Angeles
5/27/2009,   0.00,Station,Los Angeles
5/28/2009,   0.00,Station,Los Angeles
5/29/2009,   0.00,Station,Los Angeles
5/30/2009,   0.00,Station,Los Angeles
5/31/2009,   0.00,Station,Los Angeles
6/1/2009,   0.00,Station,Los Angeles
6/2/2009,   0.00,Station,Los Angeles
6/3/2009,   0.00,Station,Los Angeles
6/4/2009,   0.00,Station,Los Angeles
6/5/2009,   0.00,Station,Los Angeles
6/6/2009,   0.00,Station,Los Angeles
6/7/2009,   0.00,Station,Los Angeles
6/8/2009,   0.00,Station,Los Angeles
6/9/2009,   0.00,Station,Los Angeles
6/10/2009,   0.00,Station,Los Angeles
6/11/2009,   0.00,Station,Los Angeles
6/12/2009,   0.00,Station,Los Angeles
6/13/2009,   0.00,Station,Los Angeles
6/14/2009,   0.00,Station,Los Angeles
6/15/2009,   0.00,Station,Los Angeles
6/16/2009,   0.00,Station,Los Angeles
6/17/2009,   0.00,Station,Los Angeles
6/18/2009,   0.00,Station,Los Angeles
6/19/2009,   0.00,Station,Los Angeles
6/20/2009,   0.00,Station,Los Angeles
6/21/2009,   0.00,Station,Los Angeles
6/22/2009,   0.00,Station,Los Angeles
6/23/2009,   0.00,Station,Los Angeles
6/24/2009,   0.00,Station,Los Angeles
6/25/2009,   0.00,Station,Los Angeles
6/26/2009,   0.00,Station,Los Angeles
6/27/2009,   0.00,Station,Los Angeles
6/28/2009,   0.00,Station,Los Angeles
6/29/2009,   0.00,Station,Los Angeles
6/30/2009,   0.00,Station,Los Angeles
7/1/2009,   0.00,Station,Los Angeles
7/2/2009,   0.00,Station,Los Angeles
7/3/2009,   0.00,Station,Los Angeles
7/4/2009,   0.00,Station,Los Angeles
7/5/2009,   0.00,Station,Los Angeles
7/6/2009,   0.00,Station,Los Angeles
7/7/2009,   0.00,Station,Los Angeles
7/8/2009,   0.00,Station,Los Angeles
7/9/2009,   0.00,Station,Los Angeles
7/10/2009,   0.00,Station,Los Angeles
7/11/2009,   0.00,Station,Los Angeles
7/12/2009,   0.00,Station,Los Angeles
7/13/2009,   0.00,Station,Los Angeles
7/14/2009,   0.00,Station,Los Angeles
7/15/2009,   0.00,Station,Los Angeles
7/16/2009,   0.00,Station,Los Angeles
7/17/2009,   0.00,Station,Los Angeles
7/18/2009,   0.00,Station,Los Angeles
7/19/2009,   0.00,Station,Los Angeles
7/20/2009,   0.00,Station,Los Angeles
7/21/2009,   0.00,Station,Los Angeles
7/22/2009,   0.00,Station,Los Angeles
7/23/2009,   0.00,Station,Los Angeles
7/24/2009,   0.00,Station,Los Angeles
7/25/2009,   0.00,Station,Los Angeles
7/26/2009,   0.00,Station,Los Angeles
7/27/2009,   0.00,Station,Los Angeles
7/28/2009,   0.00,Station,Los Angeles
7/29/2009,   0.00,Station,Los Angeles
7/30/2009,   0.00,Station,Los Angeles
7/31/2009,   0.00,Station,Los Angeles
8/1/2009,   0.00,Station,Los Angeles
8/2/2009,   0.00,Station,Los Angeles
8/3/2009,   0.00,Station,Los Angeles
8/4/2009,   0.00,Station,Los Angeles
8/5/2009,   0.00,Station,Los Angeles
8/6/2009,   0.00,Station,Los Angeles
8/7/2009,   0.00,Station,Los Angeles
8/8/2009,   0.00,Station,Los Angeles
8/9/2009,   0.00,Station,Los Angeles
8/10/2009,   0.00,Station,Los Angeles
8/11/2009,   0.00,Station,Los Angeles
8/12/2009,   0.00,Station,Los Angeles
8/13/2009,   0.00,Station,Los Angeles
8/14/2009,   0.00,Station,Los Angeles
8/15/2009,   0.00,Station,Los Angeles
8/16/2009,   0.00,Station,Los Angeles
8/17/2009,   0.00,Station,Los Angeles
8/18/2009,   0.00,Station,Los Angeles
8/19/2009,   0.00,Station,Los Angeles
8/20/2009,   0.00,Station,Los Angeles
8/21/2009,   0.00,Station,Los Angeles
8/22/2009,   0.00,Station,Los Angeles
8/23/2009,   0.00,Station,Los Angeles
8/24/2009,   0.00,Station,Los Angeles
8/25/2009,   0.00,Station,Los Angeles
8/26/2009,   0.00,Station,Los Angeles
8/27/2009,   0.00,Station,Los Angeles
8/28/2009,   0.00,Station,Los Angeles
8/29/2009,   0.00,Station,Los Angeles
8/30/2009,   0.00,Station,Los Angeles
8/31/2009,   0.00,Station,Los Angeles
9/1/2009,   0.00,Station,Los Angeles
9/2/2009,   0.00,Station,Los Angeles
9/3/2009,   0.00,Station,Los Angeles
9/4/2009,   0.00,Station,Los Angeles
9/5/2009,   0.00,Station,Los Angeles
9/6/2009,   0.00,Station,Los Angeles
9/7/2009,   0.00,Station,Los Angeles
9/8/2009,   0.00,Station,Los Angeles
9/9/2009,   0.00,Station,Los Angeles
9/10/2009,   0.00,Station,Los Angeles
9/11/2009,   0.00,Station,Los Angeles
9/12/2009,   0.00,Station,Los Angeles
9/13/2009,   0.00,Station,Los Angeles
9/14/2009,   0.00,Station,Los Angeles
9/15/2009,   0.00,Station,Los Angeles
9/16/2009,   0.00,Station,Los Angeles
9/17/2009,   0.00,Station,Los Angeles
9/18/2009,   0.00,Station,Los Angeles
9/19/2009,   0.00,Station,Los Angeles
9/20/2009,   0.00,Station,Los Angeles
9/21/2009,   0.00,Station,Los Angeles
9/22/2009,   0.00,Station,Los Angeles
9/23/2009,   0.00,Station,Los Angeles
9/24/2009,   0.00,Station,Los Angeles
9/25/2009,   0.00,Station,Los Angeles
9/26/2009,   0.00,Station,Los Angeles
9/27/2009,   0.00,Station,Los Angeles
9/28/2009,   0.00,Station,Los Angeles
9/29/2009,   0.00,Station,Los Angeles
9/30/2009,   0.00,Station,Los Angeles
9/1/2005,0.00,Day,Ventura
9/2/2005,0.00,Day,Ventura
9/3/2005,0.00,Day,Ventura
9/4/2005,0.00,Day,Ventura
9/5/2005,0.00,Day,Ventura
9/6/2005,0.00,Day,Ventura
9/7/2005,0.00,Day,Ventura
9/8/2005,0.00,Day,Ventura
9/9/2005,0.00,Day,Ventura
9/10/2005,0.00,Day,Ventura
9/11/2005,0.00,Day,Ventura
9/12/2005,0.00,Day,Ventura
9/13/2005,0.00,Day,Ventura
9/14/2005,0.00,Day,Ventura
9/15/2005,0.00,Day,Ventura
9/16/2005,0.00,Day,Ventura
9/17/2005,0.00,Day,Ventura
9/18/2005,0.00,Day,Ventura
9/19/2005,0.00,Day,Ventura
9/20/2005,0.04,Day,Ventura
9/21/2005,0.00,Day,Ventura
9/22/2005,0.00,Day,Ventura
9/23/2005,0.00,Day,Ventura
9/24/2005,0.00,Day,Ventura
9/25/2005,0.00,Day,Ventura
9/26/2005,0.00,Day,Ventura
9/27/2005,0.33,Day,Ventura
9/28/2005,0.00,Day,Ventura
9/29/2005,0.00,Day,Ventura
9/30/2005,0.00,Day,Ventura
10/1/2005,0.00,Day,Ventura
10/2/2005,0.00,Day,Ventura
10/3/2005,0.00,Day,Ventura
10/4/2005,0.00,Day,Ventura
10/5/2005,0.00,Day,Ventura
10/6/2005,0.00,Day,Ventura
10/7/2005,0.00,Day,Ventura
10/8/2005,0.00,Day,Ventura
10/9/2005,0.00,Day,Ventura
10/10/2005,0.00,Day,Ventura
10/11/2005,0.00,Day,Ventura
10/12/2005,0.00,Day,Ventura
10/13/2005,0.00,Day,Ventura
10/14/2005,0.00,Day,Ventura
10/15/2005,0.00,Day,Ventura
10/16/2005,0.00,Day,Ventura
10/17/2005,0.28,Day,Ventura
10/18/2005,0.79,Day,Ventura
10/19/2005,0.02,Day,Ventura
10/20/2005,0.00,Day,Ventura
10/21/2005,0.00,Day,Ventura
10/22/2005,0.00,Day,Ventura
10/23/2005,0.00,Day,Ventura
10/24/2005,0.00,Day,Ventura
10/25/2005,0.08,Day,Ventura
10/26/2005,0.00,Day,Ventura
10/27/2005,0.00,Day,Ventura
10/28/2005,0.01,Day,Ventura
10/29/2005,0.00,Day,Ventura
10/30/2005,0.00,Day,Ventura
10/31/2005,0.00,Day,Ventura
11/1/2005,0.00,Day,Ventura
11/2/2005,0.00,Day,Ventura
11/3/2005,0.00,Day,Ventura
11/4/2005,0.00,Day,Ventura
11/5/2005,0.00,Day,Ventura
11/6/2005,0.00,Day,Ventura
11/7/2005,0.00,Day,Ventura
11/8/2005,0.00,Day,Ventura
11/9/2005,0.20,Day,Ventura
11/10/2005,1.04,Day,Ventura
11/11/2005,0.02,Day,Ventura
11/12/2005,0.00,Day,Ventura
11/13/2005,0.00,Day,Ventura
11/14/2005,0.00,Day,Ventura
11/15/2005,0.00,Day,Ventura
11/16/2005,0.00,Day,Ventura
11/17/2005,0.00,Day,Ventura
11/18/2005,0.00,Day,Ventura
11/19/2005,0.00,Day,Ventura
11/20/2005,0.00,Day,Ventura
11/21/2005,0.00,Day,Ventura
11/22/2005,0.00,Day,Ventura
11/23/2005,0.00,Day,Ventura
11/24/2005,0.00,Day,Ventura
11/25/2005,0.00,Day,Ventura
11/26/2005,0.00,Day,Ventura
11/27/2005,0.00,Day,Ventura
11/28/2005,0.00,Day,Ventura
11/29/2005,0.00,Day,Ventura
11/30/2005,0.00,Day,Ventura
12/1/2005,0.00,Day,Ventura
12/2/2005,0.38,Day,Ventura
12/3/2005,0.00,Day,Ventura
12/4/2005,0.00,Day,Ventura
